Date,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock Splits
2012-01-03 00:00:00-05:00,34.58000183105469,34.75,33.09000015258789,33.150001525878906,26.665611267089844,797200,0.0,0.0
2012-01-04 00:00:00-05:00,33.099998474121094,33.900001525878906,33.099998474121094,33.81999969482422,27.204561233520508,450500,0.0,0.0
2012-01-05 00:00:00-05:00,33.77000045776367,33.84000015258789,33.029998779296875,33.369998931884766,26.84258270263672,623500,0.0,0.0
2012-01-06 00:00:00-05:00,33.41999816894531,33.619998931884766,33.130001068115234,33.29999923706055,26.78626823425293,724400,0.0,0.0
2012-01-09 00:00:00-05:00,33.5,33.7599983215332,33.33000183105469,33.56999969482422,27.003454208374023,566200,0.0,0.0
2012-01-10 00:00:00-05:00,33.84000015258789,34.349998474121094,33.56999969482422,34.02000045776367,27.36543846130371,478300,0.0,0.0
2012-01-11 00:00:00-05:00,33.970001220703125,34.45000076293945,33.970001220703125,34.369998931884766,27.646974563598633,399600,0.0,0.0
2012-01-12 00:00:00-05:00,34.529998779296875,34.63999938964844,33.86000061035156,34.08000183105469,27.4137020111084,704500,0.0,0.0
2012-01-13 00:00:00-05:00,33.97999954223633,34.15999984741211,33.5099983215332,33.7599983215332,27.156293869018555,623800,0.0,0.0
2012-01-17 00:00:00-05:00,34.060001373291016,34.220001220703125,32.060001373291016,32.2599983215332,25.949705123901367,1329400,0.0,0.0
2012-01-18 00:00:00-05:00,32.29999923706055,33.27000045776367,32.02000045776367,32.77000045776367,26.359949111938477,1051700,0.0,0.0
2012-01-19 00:00:00-05:00,32.959999084472656,33.0,32.31999969482422,32.400001525878906,26.06232261657715,587900,0.0,0.0
2012-01-20 00:00:00-05:00,32.380001068115234,32.68000030517578,31.8700008392334,32.0,25.740568161010742,655400,0.0,0.0
2012-01-23 00:00:00-05:00,31.959999084472656,32.0,31.209999084472656,31.25,25.137266159057617,973800,0.0,0.0
2012-01-24 00:00:00-05:00,31.110000610351562,31.989999771118164,30.899999618530273,31.889999389648438,25.65208625793457,1205700,0.0,0.0
2012-01-25 00:00:00-05:00,31.75,32.5,31.719999313354492,32.439998626708984,26.094499588012695,585500,0.0,0.0
2012-01-26 00:00:00-05:00,32.560001373291016,32.66999816894531,32.029998779296875,32.20000076293945,25.901447296142578,431300,0.0,0.0
2012-01-27 00:00:00-05:00,32.040000915527344,32.40999984741211,32.040000915527344,32.310001373291016,25.98992347717285,353400,0.0,0.0
2012-01-30 00:00:00-05:00,32.150001525878906,32.849998474121094,31.809999465942383,32.63999938964844,26.25537109375,521100,0.0,0.0
2012-01-31 00:00:00-05:00,32.79999923706055,32.84000015258789,32.45000076293945,32.650001525878906,26.26342010498047,386000,0.0,0.0
2012-02-01 00:00:00-05:00,32.70000076293945,32.93000030517578,32.599998474121094,32.880001068115234,26.44843292236328,500000,0.0,0.0
2012-02-02 00:00:00-05:00,32.869998931884766,33.130001068115234,32.68000030517578,32.93000030517578,26.488649368286133,336800,0.0,0.0
2012-02-03 00:00:00-05:00,33.290000915527344,33.90999984741211,33.22999954223633,33.869998931884766,27.244779586791992,544200,0.0,0.0
2012-02-06 00:00:00-05:00,33.66999816894531,33.7599983215332,33.2599983215332,33.279998779296875,26.770191192626953,289000,0.0,0.0
2012-02-07 00:00:00-05:00,33.279998779296875,33.45000076293945,33.099998474121094,33.25,26.746049880981445,363200,0.0,0.0
2012-02-08 00:00:00-05:00,33.33000183105469,33.599998474121094,32.790000915527344,33.22999954223633,26.72996711730957,290700,0.0,0.0
2012-02-09 00:00:00-05:00,33.310001373291016,33.349998474121094,33.040000915527344,33.20000076293945,26.705833435058594,576800,0.0,0.0
2012-02-10 00:00:00-05:00,32.88999938964844,33.040000915527344,32.34000015258789,32.459999084472656,26.110584259033203,562300,0.0,0.0
