Date,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock Splits
2012-01-03 00:00:00-05:00,79.12000274658203,79.98999786376953,78.83999633789062,79.30999755859375,61.08182144165039,3317300,0.0,0.0
2012-01-04 00:00:00-05:00,79.12999725341797,81.0999984741211,79.12999725341797,80.47000122070312,61.97520446777344,4381900,0.0,0.0
2012-01-05 00:00:00-05:00,80.44999694824219,81.75,80.12000274658203,81.63999938964844,62.876304626464844,3498500,0.0,0.0
2012-01-06 00:00:00-05:00,82.0,82.56999969482422,81.13999938964844,82.30000305175781,63.38461685180664,3839500,0.0,0.0
2012-01-09 00:00:00-05:00,82.62000274658203,82.97000122070312,82.22000122070312,82.7300033569336,63.71577453613281,3501300,0.0,0.0
2012-01-10 00:00:00-05:00,83.77999877929688,84.0,82.63999938964844,83.75,64.50133514404297,4850400,0.0,0.0
2012-01-11 00:00:00-05:00,83.41000366210938,84.66000366210938,83.11000061035156,84.5,65.07894897460938,3591400,0.0,0.0
2012-01-12 00:00:00-05:00,83.47000122070312,84.8499984741211,82.66000366210938,84.44000244140625,65.03278350830078,4715900,0.0,0.0
2012-01-13 00:00:00-05:00,83.87999725341797,84.81999969482422,83.16999816894531,84.66000366210938,65.20219421386719,3036100,0.0,0.0
2012-01-17 00:00:00-05:00,85.11000061035156,85.63999938964844,84.73999786376953,84.91000366210938,65.39472198486328,3729300,0.0,0.0
2012-01-18 00:00:00-05:00,84.88999938964844,86.22000122070312,84.31999969482422,86.22000122070312,66.40365600585938,3322500,0.0,0.0
2012-01-19 00:00:00-05:00,86.30000305175781,87.12999725341797,85.66999816894531,86.94000244140625,66.95817565917969,3736700,0.0,0.0
2012-01-20 00:00:00-05:00,86.54000091552734,87.08999633789062,86.4000015258789,87.04000091552734,67.0351791381836,2626800,0.0,0.0
2012-01-23 00:00:00-05:00,87.19000244140625,87.9000015258789,86.68000030517578,86.9000015258789,66.92735290527344,4021500,0.0,0.0
2012-01-24 00:00:00-05:00,85.5199966430664,86.61000061035156,84.4800033569336,86.41999816894531,66.55767822265625,5341700,0.0,0.0
2012-01-25 00:00:00-05:00,86.37000274658203,87.9800033569336,85.4800033569336,87.76000213623047,67.58971405029297,5457100,0.0,0.0
2012-01-26 00:00:00-05:00,88.20999908447266,88.88999938964844,87.37999725341797,87.66000366210938,67.51268768310547,5098800,0.0,0.0
2012-01-27 00:00:00-05:00,87.41000366210938,88.33000183105469,87.08999633789062,87.98999786376953,67.766845703125,3370200,0.0,0.0
2012-01-30 00:00:00-05:00,86.83000183105469,87.5999984741211,86.33999633789062,87.41000366210938,67.32017517089844,3101700,0.0,0.0
2012-01-31 00:00:00-05:00,87.9000015258789,88.19000244140625,85.37000274658203,86.1500015258789,66.34972381591797,4364400,0.0,0.0
2012-02-01 00:00:00-05:00,87.2699966430664,87.5999984741211,86.5,86.91999816894531,66.94276428222656,2868400,0.0,0.0
2012-02-02 00:00:00-05:00,87.0999984741211,87.93000030517578,86.76000213623047,87.41999816894531,67.327880859375,2638000,0.0,0.0
2012-02-03 00:00:00-05:00,88.30000305175781,88.9800033569336,87.91999816894531,88.4000015258789,68.08261108398438,4070800,0.0,0.0
2012-02-06 00:00:00-05:00,87.70999908447266,88.19999694824219,87.12000274658203,87.81999969482422,67.63589477539062,2810700,0.0,0.0
2012-02-07 00:00:00-05:00,87.52999877929688,88.12000274658203,86.79000091552734,87.94000244140625,67.72834777832031,2110900,0.0,0.0
2012-02-08 00:00:00-05:00,88.26000213623047,88.75,87.86000061035156,88.5,68.15963745117188,3060800,0.0,0.0
2012-02-09 00:00:00-05:00,88.69999694824219,88.94999694824219,87.66000366210938,87.93000030517578,67.72064208984375,3479100,0.0,0.0
2012-02-10 00:00:00-05:00,87.2300033569336,87.58000183105469,86.37000274658203,87.55000305175781,67.42797088623047,2779300,0.0,0.0
2012-02-13 00:00:00-05:00,88.8499984741211,88.97000122070312,88.0,88.68000030517578,68.29825592041016,3735500,0.0,0.0
2012-02-14 00:00:00-05:00,88.58999633789062,89.69999694824219,87.9000015258789,89.05000305175781,68.58322143554688,4420900,0.0,0.0
2012-02-15 00:00:00-05:00,87.19000244140625,87.63999938964844,84.04000091552734,84.27999877929688,64.90951538085938,11666300,0.0,0.0
2012-02-16 00:00:00-05:00,84.26000213623047,84.26000213623047,82.5199966430664,83.11000061035156,64.00843048095703,9176600,0.0,0.0
2012-02-17 00:00:00-05:00,83.66999816894531,84.12000274658203,83.2300033569336,83.87000274658203,64.5937728881836,4364400,0.0,0.0
2012-02-21 00:00:00-05:00,84.22000122070312,84.75,83.77999877929688,84.19000244140625,64.84021759033203,3709300,0.0,0.0
2012-02-22 00:00:00-05:00,84.37999725341797,85.02999877929688,84.05999755859375,84.37000274658203,64.97885131835938,2516200,0.0,0.0
2012-02-23 00:00:00-05:00,84.05999755859375,84.41999816894531,83.44999694824219,84.0999984741211,64.77091217041016,2771900,0.0,0.0
2012-02-24 00:00:00-05:00,84.12999725341797,84.4000015258789,83.08999633789062,83.2699966430664,64.13164520263672,2964000,0.0,0.0
2012-02-27 00:00:00-05:00,82.94000244140625,83.83999633789062,82.19000244140625,83.38999938964844,64.22408294677734,2512600,0.0,0.0
2012-02-28 00:00:00-05:00,83.44999694824219,84.0999984741211,83.18000030517578,83.33000183105469,64.17788696289062,2515100,0.0,0.0
2012-02-29 00:00:00-05:00,83.72000122070312,83.98999786376953,82.43000030517578,82.93000030517578,63.869789123535156,3176300,0.0,0.0
2012-03-01 00:00:00-05:00,83.0,83.75,82.76000213623047,83.08000183105469,63.98529815673828,2905200,0.0,0.0
2012-03-02 00:00:00-05:00,82.87999725341797,83.1500015258789,81.93000030517578,82.27999877929688,63.36918258666992,2674900,0.0,0.0
2012-03-05 00:00:00-05:00,82.0999984741211,82.16999816894531,80.5199966430664,81.83000183105469,63.022586822509766,3946600,0.0,0.0
2012-03-06 00:00:00-05:00,80.30000305175781,80.66999816894531,78.69000244140625,79.20999908447266,61.00477981567383,5799000,0.0,0.0
2012-03-07 00:00:00-05:00,79.80999755859375,79.9800033569336,78.80000305175781,79.20999908447266,61.00477981567383,4118600,0.0,0.0
2012-03-08 00:00:00-05:00,79.87000274658203,80.58999633789062,79.08999633789062,80.37999725341797,61.90589904785156,4843700,0.0,0.0
2012-03-09 00:00:00-05:00,80.51000213623047,80.9000015258789,79.94999694824219,80.16999816894531,61.74415969848633,3542500,0.0,0.0
2012-03-12 00:00:00-04:00,80.27999877929688,80.27999877929688,79.0,79.45999908447266,61.19731140136719,2878300,0.0,0.0
2012-03-13 00:00:00-04:00,79.91000366210938,81.83000183105469,79.68000030517578,81.66000366210938,62.891685485839844,4713300,0.0,0.0
2012-03-14 00:00:00-04:00,81.91000366210938,82.02999877929688,80.91999816894531,81.58999633789062,62.83778381347656,3493400,0.0,0.0
2012-03-15 00:00:00-04:00,81.93000030517578,82.08999633789062,81.11000061035156,81.63999938964844,62.876304626464844,3251200,0.0,0.0
2012-03-16 00:00:00-04:00,81.83999633789062,83.25,81.80999755859375,83.22000122070312,64.09313201904297,6215700,0.0,0.0
2012-03-19 00:00:00-04:00,82.77999877929688,83.83999633789062,82.66000366210938,83.16000366210938,64.04693603515625,3044000,0.0,0.0
2012-03-20 00:00:00-04:00,82.68000030517578,82.79000091552734,81.7699966430664,82.38999938964844,63.453914642333984,3169100,0.0,0.0
2012-03-21 00:00:00-04:00,82.48999786376953,82.63999938964844,81.6500015258789,81.98999786376953,63.14585494995117,3777700,0.0,0.0
2012-03-22 00:00:00-04:00,81.16999816894531,81.29000091552734,79.5999984741211,80.43000030517578,61.944374084472656,4120600,0.0,0.0
2012-03-23 00:00:00-04:00,80.1500015258789,81.26000213623047,79.80999755859375,80.83999633789062,62.26015090942383,3047900,0.0,0.0
2012-03-26 00:00:00-04:00,82.31999969482422,83.0,82.08999633789062,82.77999877929688,63.754295349121094,5006500,0.0,0.0
2012-03-27 00:00:00-04:00,83.0199966430664,83.33999633789062,82.30999755859375,82.4000015258789,63.46159744262695,3750600,0.0,0.0
2012-03-28 00:00:00-04:00,82.11000061035156,82.12000274658203,79.95999908447266,80.36000061035156,62.237937927246094,3994800,0.46,0.0
2012-03-29 00:00:00-04:00,79.91000366210938,80.66999816894531,79.48999786376953,80.48999786376953,62.33858871459961,3636000,0.0,0.0
2012-03-30 00:00:00-04:00,81.18000030517578,81.68000030517578,80.5,80.9000015258789,62.6561393737793,4211700,0.0,0.0
2012-04-02 00:00:00-04:00,80.62000274658203,82.72000122070312,80.51000213623047,82.19000244140625,63.65522766113281,3509700,0.0,0.0
2012-04-03 00:00:00-04:00,82.16999816894531,82.5,81.20999908447266,81.75,63.314449310302734,3251400,0.0,0.0
2012-04-04 00:00:00-04:00,80.91999816894531,81.58000183105469,80.56999969482422,81.20999908447266,62.8962516784668,2958000,0.0,0.0
2012-04-05 00:00:00-04:00,81.63999938964844,83.25,81.45999908447266,81.83000183105469,63.37641906738281,4210200,0.0,0.0
2012-04-09 00:00:00-04:00,80.26000213623047,80.58000183105469,79.2699966430664,79.44999694824219,61.53312301635742,5828100,0.0,0.0
2012-04-10 00:00:00-04:00,79.08000183105469,79.23999786376953,75.91999816894531,76.51000213623047,59.25613784790039,8861700,0.0,0.0
2012-04-11 00:00:00-04:00,77.62999725341797,78.33000183105469,77.0,77.55000305175781,60.06161117553711,5668800,0.0,0.0
2012-04-12 00:00:00-04:00,78.0,79.69999694824219,77.80999755859375,79.33999633789062,61.44793701171875,3769200,0.0,0.0
2012-04-13 00:00:00-04:00,79.0199966430664,80.13999938964844,78.86000061035156,79.47000122070312,61.54859924316406,3772500,0.0,0.0
2012-04-16 00:00:00-04:00,80.2300033569336,80.48999786376953,78.91999816894531,79.56999969482422,61.62608337402344,3081600,0.0,0.0
2012-04-17 00:00:00-04:00,80.33999633789062,81.25,79.83999633789062,80.9000015258789,62.6561393737793,2925300,0.0,0.0
2012-04-18 00:00:00-04:00,80.62999725341797,81.56999969482422,80.5199966430664,80.94000244140625,62.687137603759766,3095600,0.0,0.0
2012-04-19 00:00:00-04:00,80.9000015258789,81.5,79.5199966430664,80.38999938964844,62.26115417480469,2858800,0.0,0.0
2012-04-20 00:00:00-04:00,80.62000274658203,81.37000274658203,80.5199966430664,80.91000366210938,62.663909912109375,3114900,0.0,0.0
2012-04-23 00:00:00-04:00,79.8499984741211,80.16999816894531,79.02999877929688,79.98999786376953,61.951358795166016,3593300,0.0,0.0
2012-04-24 00:00:00-04:00,80.19000244140625,81.20999908447266,80.0999984741211,80.9800033569336,62.718101501464844,2759200,0.0,0.0
2012-04-25 00:00:00-04:00,81.9800033569336,81.9800033569336,81.08999633789062,81.44000244140625,63.074371337890625,3304000,0.0,0.0
2012-04-26 00:00:00-04:00,81.5,82.37999725341797,81.0999984741211,82.30000305175781,63.74043273925781,2848300,0.0,0.0
2012-04-27 00:00:00-04:00,82.5999984741211,83.13999938964844,82.0,82.88999938964844,64.1973648071289,2554000,0.0,0.0
2012-04-30 00:00:00-04:00,82.94000244140625,82.97000122070312,81.9000015258789,82.36000061035156,63.78689956665039,2458800,0.0,0.0
2012-05-01 00:00:00-04:00,83.22000122070312,83.9000015258789,82.26000213623047,83.33999633789062,64.54588317871094,3397100,0.0,0.0
2012-05-02 00:00:00-04:00,82.93000030517578,83.47000122070312,82.33000183105469,83.43000030517578,64.61561584472656,2849400,0.0,0.0
2012-05-03 00:00:00-04:00,83.52999877929688,83.91999816894531,82.18000030517578,82.48999786376953,63.88758850097656,2843000,0.0,0.0
2012-05-04 00:00:00-04:00,82.06999969482422,82.06999969482422,80.1500015258789,80.69000244140625,62.493507385253906,3384100,0.0,0.0
2012-05-07 00:00:00-04:00,80.19999694824219,80.80000305175781,79.55999755859375,80.22000122070312,62.12948226928711,2434700,0.0,0.0
2012-05-08 00:00:00-04:00,79.69999694824219,80.68000030517578,78.66999816894531,80.54000091552734,62.37734603881836,3873200,0.0,0.0
2012-05-09 00:00:00-04:00,79.12999725341797,79.69999694824219,78.26000213623047,79.05000305175781,61.22336196899414,4027500,0.0,0.0
2012-05-10 00:00:00-04:00,79.80000305175781,80.33999633789062,78.87999725341797,78.95999908447266,61.15364074707031,3361700,0.0,0.0
2012-05-11 00:00:00-04:00,78.44000244140625,79.75,78.25,79.06999969482422,61.23881149291992,3258600,0.0,0.0
2012-05-14 00:00:00-04:00,78.26000213623047,78.44000244140625,76.86000061035156,77.33000183105469,59.8912353515625,4249500,0.0,0.0
2012-05-15 00:00:00-04:00,77.23999786376953,77.83999633789062,76.11000061035156,76.62000274658203,59.34134292602539,4402300,0.0,0.0
2012-05-16 00:00:00-04:00,76.48999786376953,76.7300033569336,74.05000305175781,74.18000030517578,57.45159912109375,8328500,0.0,0.0
2012-05-17 00:00:00-04:00,74.66999816894531,74.9800033569336,71.86000061035156,72.97000122070312,56.514461517333984,6058400,0.0,0.0
2012-05-18 00:00:00-04:00,73.41999816894531,74.5199966430664,72.95999908447266,73.19000244140625,56.68484115600586,4040900,0.0,0.0
2012-05-21 00:00:00-04:00,73.62999725341797,75.7300033569336,73.55000305175781,75.30999755859375,58.32676315307617,3858200,0.0,0.0
2012-05-22 00:00:00-04:00,75.62000274658203,76.02999877929688,74.44999694824219,74.93000030517578,58.03245162963867,3748600,0.0,0.0
2012-05-23 00:00:00-04:00,74.36000061035156,76.1500015258789,73.44000244140625,75.94999694824219,58.822425842285156,3386900,0.0,0.0
2012-05-24 00:00:00-04:00,76.2300033569336,76.6500015258789,74.5999984741211,75.66999816894531,58.605594635009766,2775900,0.0,0.0
2012-05-25 00:00:00-04:00,75.77999877929688,76.4000015258789,74.77999877929688,75.13999938964844,58.1950798034668,2534800,0.0,0.0
2012-05-29 00:00:00-04:00,75.91999816894531,77.01000213623047,75.7300033569336,76.29000091552734,59.08575439453125,2924700,0.0,0.0
2012-05-30 00:00:00-04:00,75.72000122070312,76.27999877929688,75.41000366210938,75.80999755859375,58.71399688720703,3531500,0.0,0.0
2012-05-31 00:00:00-04:00,74.9000015258789,75.20999908447266,73.22000122070312,73.87000274658203,57.21149444580078,5148700,0.0,0.0
2012-06-01 00:00:00-04:00,71.68000030517578,72.47000122070312,71.12999725341797,71.5199966430664,55.391448974609375,5336500,0.0,0.0
2012-06-04 00:00:00-04:00,71.61000061035156,71.61000061035156,69.51000213623047,70.58999633789062,54.67116928100586,3767500,0.0,0.0
2012-06-05 00:00:00-04:00,70.47000122070312,71.95999908447266,70.30999755859375,71.6500015258789,55.49211502075195,2903800,0.0,0.0
2012-06-06 00:00:00-04:00,72.0999984741211,73.5199966430664,71.91999816894531,73.51000213623047,56.932655334472656,3188700,0.0,0.0
2012-06-07 00:00:00-04:00,74.55000305175781,75.44000244140625,73.33000183105469,73.51000213623047,56.932655334472656,2951900,0.0,0.0
2012-06-08 00:00:00-04:00,72.9800033569336,74.31999969482422,72.55999755859375,74.30999755859375,57.55227279663086,3574800,0.0,0.0
2012-06-11 00:00:00-04:00,75.19999694824219,75.30999755859375,72.41999816894531,72.54000091552734,56.18141174316406,2896100,0.0,0.0
2012-06-12 00:00:00-04:00,72.80999755859375,74.19000244140625,72.37999725341797,74.05999755859375,57.3586311340332,2626000,0.0,0.0
2012-06-13 00:00:00-04:00,73.88999938964844,74.4000015258789,72.91000366210938,73.2699966430664,56.74679183959961,3021100,0.0,0.0
2012-06-14 00:00:00-04:00,73.33999633789062,75.01000213623047,72.83000183105469,74.70999908447266,57.862064361572266,3646200,0.0,0.0
2012-06-15 00:00:00-04:00,75.19999694824219,75.80999755859375,74.91000366210938,75.3499984741211,58.35773468017578,4118200,0.0,0.0
